Bus ID,lat,lng,Zone,Bus Name,Sub Name,Area,BaseKV,PU Volt,Volt (kV),Angle (Deg),MW Load,Load Mvar,Gen MW,Sub Num,Gen Mvar,Switched Shunts Mvar,Act G Shunt MW,Act B Shunt Mvar,Zone Num,Bus Type,Mismatch MW,Mismatch Mvar,Mismatch MVA,Bus Area,Sub Area
210168,31.1067,-97.7255,5,KILLEEN 2,KILLEEN 2 1,North Central,138,1.03437,142.743,-2.02,,,,3453,,,0,0,1,PQ,0,0,0,2,22
110010,28.7913,-95.95,7,MATAGORDA 1,MATAGORDA 1 2,Coast,13.8,1.0286,14.195,-3.56,,,,3,,,0,0,1,PQ,0,0,0,1,12
111280,29.3787,-94.9438,7,TEXAS CITY 7,TEXAS CITY 7 2,Coast,13.8,1.04,14.352,-13.83,,,86.32,848,7.44,,0,0,1,PV,0,0,0.0009,1,12
260044,32.6565,-97.0267,5,CEDAR HILL 2,CEDAR HILL 2 1,North Central,138,1.01456,140.009,-24.52,,,,4594,,,0,0,1,PQ,0,0,0,2,27
260035,32.7357,-96.9859,5,GRAND PRAIRIE 8,GRAND PRAIRIE 8 1,North Central,138,1.00936,139.292,-25.88,,,,4590,,,0,0,1,PQ,0,0,0,2,27
110086,28.9922,-95.8483,7,BAY CITY 1,BAY CITY 1 2,Coast,18,1.02839,18.511,-9.32,,,,22,,,0,0,1,PQ,0,0,0,1,12
220219,30.9602,-103.3067,1,SARAGOSA 2,SARAGOSA 2 2,Far West,13.8,1.04,14.352,45.42,,,135.86,3728,-34.11,,0,0,1,PV,0,0,0.0034,2,23
190189,34.7696,-102.0524,2,UMBARGER 5,UMBARGER 5 2,North,138,1.03991,143.507,47.96,,,,3130,,,0,0,1,PQ,0,0,0,1,20
130369,32.5398,-96.6653,5,FERRIS 3,FERRIS 3 3,North Central,13.8,1.03727,14.314,-14.01,,,,1572,,,0,0,1,PQ,0,0,0,1,14
220200,29.6001,-104.3,1,PRESIDIO 4,PRESIDIO 4 1,Far West,138,1.0875,150.075,35.6,,,,3722,,,0,0,1,PQ,0,0,0,2,23
190171,34.197,-101.3815,2,LOCKNEY 4,LOCKNEY 4 2,North,138,1.03437,142.743,39.7,,,,3124,,,0,0,1,PQ,0,0,0,1,20
240275,31.9925,-101.1167,1,STERLING CITY 3,STERLING CITY 3 3,Far West,13.8,1.02709,14.174,30.23,,,172.09,4206,-57.09,,0,0,1,PQ (Gens at Var Limit),0,0,0.0036,2,25
130373,32.6486,-96.6444,5,HUTCHINS 3,HUTCHINS 3 3,North Central,13.8,1.01285,13.977,-27.59,,,,1573,,,0,0,1,PQ,0,0,0,1,14
190186,34.2991,-99.399,2,ODELL 2,ODELL 2 1,North,138,1.03577,142.936,21.11,,,,3129,,,0,0,1,PQ,0,0,0,1,20
140335,30.5581,-98.3705,6,HORSESHOE BAY 5,HORSESHOE BAY 5 2,South Central,13.8,1.04,14.352,5.09,,,155.27,1815,11.84,,0,0,1,PV,0,0,0.0024,1,15
210347,31.8226,-98.6906,5,COMANCHE 4,COMANCHE 4 1,North Central,345,1.04772,361.465,6.63,,,,3578,,,0,0,1,PQ,0,0,0,2,22
120440,29.2567,-98.3825,6,ELMENDORF 11,ELMENDORF 11 1,South Central,345,1.04,358.8,11.79,,,,1252,,,0,0,1,PQ (Remotely Regulated),0,0,0,1,13
210317,30.7507,-98.4176,3,BUCHANAN DAM 2,BUCHANAN DAM 2 1,West,345,1.03708,357.792,1.84,,,,3571,,,0,0,1,PQ,0,0,0,2,22
111415,29.5624,-95.0893,7,WEBSTER 10,WEBSTER 10 3,Coast,13.8,1.00292,13.84,-27.06,,,,881,,,0,0,1,PQ,0,0,0,1,12
210341,31.0559,-97.3172,5,TEMPLE 7,TEMPLE 7 7,North Central,13.8,1.04,14.352,5.82,,,131.77,3576,15.84,,0,0,1,PV,0,0,0.0037,2,22
110078,29.0511,-96.1936,7,DANEVANG 2,DANEVANG 2 2,Coast,18,1.02176,18.392,-8.02,,,,20,,,0,0,1,PQ,0,0,0,1,12
170155,32.933,-96.4642,5,LAVON 2,LAVON 2 1,North Central,138,1.02113,140.916,-24.96,,,,2567,,,0,0,1,PQ,0,0,0,1,18
200162,26.2697,-97.867,4,SANTA ROSA 2,SANTA ROSA 2 2,South,13.8,1.04,14.352,29.65,,,6.15,3288,0.98,,0,0,1,PV,0,0,0.0012,2,21
200165,26.2697,-97.867,4,SANTA ROSA 2,SANTA ROSA 2 5,South,24,1.03937,24.945,29.46,,,,3288,,,0,0,1,PQ,0,0,0,2,21
170320,32.9513,-96.8545,5,ADDISON 17,ADDISON 17 4,North Central,1,1.03457,1.035,-32.81,,,,2686,,,0,0,1,PQ,0,0,0,1,18
170210,33.1458,-96.8199,5,FRISCO 2,FRISCO 2 1,North Central,138,1.01221,139.685,-28.55,,,,2605,,,0,0,1,PQ,0,0,0,1,18
110107,28.6712,-95.9678,7,MATAGORDA 2,MATAGORDA 2 3,Coast,18,1.02797,18.504,-3.33,,,,27,,,0,0,1,PQ,0,0,0,1,12
140331,30.1457,-97.2708,6,BASTROP 5,BASTROP 5 3,South Central,13.8,1.03903,14.339,3.87,,,0,1814,0,,0,0,1,PQ,0,0,0,1,15
150534,32.3713,-98.3774,5,MINGUS 4,MINGUS 4 3,North Central,18,1.04042,18.728,1.33,,,86.69,2210,-28.76,,0,0,1,PQ (Gens at Var Limit),0,0,0.0038,1,16
160285,27.5928,-97.6481,4,BISHOP 5,BISHOP 5 2,South,138,1.03828,143.283,24.44,,,,2426,,,0,0,1,PQ,0,0,0,1,17
210161,30.8129,-97.424,6,BARTLETT 1,BARTLETT 1 1,South Central,138,1.02739,141.78,-4.08,,,,3448,,,0,0,1,PQ,0,0,0,2,22
150286,32.7963,-97.3893,5,NAVAL AIR STATION_ JRB 3,NAVAL AIR STATION_ JRB 3 1,North Central,138,1.01076,139.485,-19.33,,,,2070,,,0,0,1,PQ,0,0,0,1,16
120438,29.3081,-98.3242,6,ADKINS 6,ADKINS 6 2,South Central,13.8,1.0439,14.406,17.06,,,317.64,1251,22.21,,0,0,1,PV (Remote Reg Primary),0,0,0.0035,1,13
160264,28.6503,-96.5397,7,POINT COMFORT 6,POINT COMFORT 6 1,Coast,345,1.03709,357.796,6.69,,,,2419,,,0,0,1,PQ,0,0,0,1,17
111240,29.7535,-94.9973,7,BAYTOWN 11,BAYTOWN 11 1,Coast,138,1.0189,140.608,-22.62,,,,838,,,0,0,1,PQ,0,0,0,1,12
260210,32.4302,-97.0537,5,VENUS 3,VENUS 3 5,North Central,13.8,1.03535,14.288,-5.69,,,224.28,4715,-2.02,,0,0,1,PQ (Remote Reg Secondary),0,0,0.0024,2,27
170544,33.0197,-96.962,5,LEWISVILLE 4,LEWISVILLE 4 2,North Central,13.8,1.02189,14.102,-30.46,,,,2869,,,0,0,1,PQ,0,0,0,1,18
260110,33.014,-97.0376,5,LEWISVILLE 6,LEWISVILLE 6 3,North Central,13.8,1.01544,14.013,-31.95,,,,4644,,,0,0,1,PQ,0,0,0,2,27
110588,29.8231,-95.7076,7,KATY 82,KATY 82 1,Coast,138,1.02601,141.589,-21.24,,,,410,,,0,0,1,PQ,0,0,0,1,12
270203,29.4973,-97.4552,6,GONZALES 7,GONZALES 7 1,South Central,138,1.04431,144.115,-2.61,,,,4890,,,0,0,1,PQ,0,0,0,2,28
260122,32.626,-96.9436,5,DUNCANVILLE 15,DUNCANVILLE 15 1,North Central,138,1.01683,140.322,-20.93,,,,4651,,,0,0,1,PQ,0,0,0,2,27
160300,28.1093,-97.7505,4,MATHIS 4,MATHIS 4 2,South,138,1.04208,143.807,21.51,,,,2431,,,0,0,1,PQ,0,0,0,1,17
130357,32.7563,-96.4916,5,FORNEY 3,FORNEY 3 1,North Central,345,1.04,358.8,-15.66,,,,1571,,537.27,0,0,1,PQ (Remotely Regulated),0,0,0,1,14
150457,34.0035,-98.5535,2,SHEPPARD AFB 5,SHEPPARD AFB 5 3,North,24,1.03799,24.912,9.05,,,,2189,,,0,0,1,PQ,0,0,0,1,16
120468,29.3098,-98.3203,6,ADKINS 8,ADKINS 8 1,South Central,345,1.04,358.8,12.68,,,,1256,,,0,0,1,PQ (Remotely Regulated),0,0,0,1,13
110958,30.2027,-95.7683,7,PINEHURST 2,PINEHURST 2 1,Coast,345,1.03402,356.737,-15.44,,,,690,,,0,0,1,PQ,0,0,0,1,12
110047,29.2453,-96.4161,7,LOUISE 1,LOUISE 1 3,Coast,13.8,1.02873,14.196,-8.19,,,,12,,,0,0,1,PQ,0,0,0,1,12
260062,32.6519,-97.0772,5,ARLINGTON 2,ARLINGTON 2 1,North Central,138,1.00757,139.045,-19.72,,,,4609,,,0,0,1,PQ,0,0,0,2,27
240236,32.5145,-99.6564,3,ABILENE 7,ABILENE 7 3,West,18,1.04,18.72,16.94,,,172.52,4194,-6.87,,0,0,1,PV,0,0,0.0049,2,25
120371,29.5211,-98.5767,6,SAN ANTONIO 41,SAN ANTONIO 41 1,South Central,138,1.0251,141.463,-1.24,,,,1202,,,0,0,1,PQ,0,0,0,1,13
150443,32.4031,-97.7006,5,GRANBURY 10,GRANBURY 10 1,North Central,345,1.03991,358.767,-4.95,,,,2187,,,0,0,1,PQ,0,0,0,1,16
170268,33.037,-96.75,5,PLANO 23,PLANO 23 1,North Central,138,1.01837,140.535,-28.57,,,,2649,,,0,0,1,PQ,0,0,0,1,18
120469,29.3098,-98.3203,6,ADKINS 8,ADKINS 8 2,South Central,13.8,1.03745,14.317,16.78,,,677.16,1256,-9.12,,0,0,1,PV (Remote Reg Primary),0,0,0.0005,1,13
110892,29.6201,-95.3119,7,PEARLAND 12,PEARLAND 12 4,Coast,1,1.02179,1.022,-24.55,,,,647,,,0,0,1,PQ,0,0,0,1,12
220073,31.5938,-101.661,1,GARDEN CITY 2,GARDEN CITY 2 1,Far West,138,1.04379,144.044,27.9,,,,3654,,,0,0,1,PQ,0,0,0,2,23
160266,28.6503,-96.5397,7,POINT COMFORT 6,POINT COMFORT 6 3,Coast,13.8,1.04,14.352,8.29,,,123.44,2419,12.21,,0,0,1,PV,0,0,0.0016,1,17
210345,31.3834,-98.4667,5,GOLDTHWAITE 6,GOLDTHWAITE 6 4,North Central,1,1.04622,1.046,7.21,,,,3577,,,0,0,1,PQ,0,0,0,2,22
160220,28.6917,-96.5417,7,POINT COMFORT 5,POINT COMFORT 5 6,Coast,13.8,1.04,14.352,7.66,,,30.57,2408,9.07,,0,0,1,PV,0,0,0.0029,1,17
240240,32.3984,-100.6481,3,LORAINE 2,LORAINE 2 1,West,138,1.04338,143.987,27.27,,,,4196,,,0,0,1,PQ,0,0,0,2,25
160199,28.8947,-97.135,7,NURSERY 3,NURSERY 3 4,Coast,13.8,1.04,14.352,14.45,,,83.68,2403,-0.77,,0,0,1,PV,0.01,0,0.0054,1,17
260047,32.8514,-96.9792,5,IRVING 6,IRVING 6 1,North Central,138,1.01197,139.652,-23.82,,,,4596,,,0,0,1,PQ,0,0,0,2,27
260128,32.5678,-97.1925,5,MANSFIELD 8,MANSFIELD 8 1,North Central,138,1.01138,139.571,-17.49,,,,4656,,,0,0,1,PQ,0,0,0,2,27
270224,29.7373,-98.0228,6,NEW BRAUNFELS 13,NEW BRAUNFELS 13 2,South Central,13.8,1.02729,14.177,0.3,,,,4894,,,0,0,1,PQ,0,0,0,2,28
160200,28.8947,-97.135,7,NURSERY 3,NURSERY 3 5,Coast,22,1.04,22.88,13.96,,,31.92,2403,-0.46,,0,0,1,PV,0,0,0.0029,1,17
210336,31.0559,-97.3172,5,TEMPLE 7,TEMPLE 7 2,North Central,24,1.03098,24.743,6.65,,,269.14,3576,-25.96,,0,0,1,PV (Remote Reg Primary),0,0,0.0011,2,22
110774,29.6956,-95.377,7,HOUSTON 25,HOUSTON 25 3,Coast,13.8,1.01424,13.997,-25.54,,,,563,,,0,0,1,PQ,0,0,0,1,12
220123,31.5839,-102.9633,1,WICKETT 1,WICKETT 1 5,Far West,13.8,1.04,14.352,39.16,,,27.27,3699,0.94,,0,0,1,PV,0,0,0.003,2,23
130167,32.8714,-96.8986,5,CARROLLTON 8,CARROLLTON 8 4,North Central,1,1.00751,1.008,-31.59,,,,1403,,,0,0,1,PQ,0,0,0,1,14
170183,32.9411,-96.6342,5,GARLAND 7,GARLAND 7 1,North Central,138,1.0196,140.705,-26.12,,,,2589,,,0,0,1,PQ,0,0,0,1,18
150109,33.871,-97.6312,2,NOCONA 2,NOCONA 2 1,North,138,1.02241,141.093,-14.22,,,,1937,,,0,0,1,PQ,0,0,0,1,16
120277,29.4978,-98.535,6,SAN ANTONIO 19,SAN ANTONIO 19 1,South Central,138,1.02325,141.209,-0.89,,,,1137,,,0,0,1,PQ,0,0,0,1,13
111279,29.3787,-94.9438,7,TEXAS CITY 7,TEXAS CITY 7 1,Coast,345,1.03734,357.881,-15.51,,,,848,,,0,0,1,PQ,0,0,0,1,12
110856,29.9225,-95.5054,7,CYPRESS 42,CYPRESS 42 1,Coast,138,1.01279,139.764,-23.55,,,,626,,,0,0,1,PQ,0,0,0,1,12
120466,28.7045,-98.4775,4,CHRISTINE 4,CHRISTINE 4 1,South,138,1.042,143.796,17.98,,,,1255,,,0,0,1,PQ (Remotely Regulated),0,0,0,1,13
110395,29.8251,-94.8372,7,MONT BELVIEU 2,MONT BELVIEU 2 1,Coast,138,0.99723,137.617,-25.46,,,,268,,,0,0,1,PQ,0,0,0,1,12
111322,29.837,-95.1217,7,CHANNELVIEW 14,CHANNELVIEW 14 6,Coast,13.8,1.04,14.352,-12.56,,,117.32,855,8.44,,0,0,1,PV,0,0,0.0031,1,12
120439,29.3081,-98.3242,6,ADKINS 6,ADKINS 6 3,South Central,18,1.04311,18.776,16.84,,,353.68,1251,22.21,,0,0,1,PQ (Remote Reg Secondary),0,0,0.0038,1,13
240263,32.1982,-100.2686,3,BLACKWELL 2,BLACKWELL 2 2,West,138,1.03864,143.333,21.86,,,,4203,,,0,0,1,PQ,0,0,0,2,25
111370,29.7516,-94.9231,7,BAYTOWN 14,BAYTOWN 14 1,Coast,345,1.04,358.8,-13.05,,,,865,,225.66,0,0,1,PQ (Remotely Regulated),0,0,0,1,12
120398,29.5414,-98.3537,6,UNIVERSAL CITY 12,UNIVERSAL CITY 12 1,South Central,138,1.00942,139.3,0.26,,,,1224,,,0,0,1,PQ,0,0,0,1,13
170208,33.1341,-96.7923,5,FRISCO 1,FRISCO 1 1,North Central,138,1.01309,139.806,-28.33,,,,2604,,,0,0,1,PQ,0,0,0,1,18
220076,32.2834,-102.867,1,ANDREWS 2,ANDREWS 2 1,Far West,138,1.0289,141.988,31.62,,,,3657,,,0,0,1,PQ,0,0,0,2,23
140352,30.2867,-97.7356,6,AUSTIN 56,AUSTIN 56 4,South Central,18,1.01951,18.351,-6.72,,,,1818,,,0,0,1,PQ,0,0,0,1,15
150462,32.3995,-97.4078,5,JOSHUA 7,JOSHUA 7 3,North Central,22,1.04,22.88,-5,,,140.61,2190,7.63,,0,0,1,PV,0,0,0.0022,1,16
190127,35.4275,-101.2531,2,WHITE DEER 1,WHITE DEER 1 1,North,345,1.0434,359.972,46.2,,,,3107,,-9.81,0,0,1,PQ,0,0,0,1,20
220210,31.7433,-101.4934,1,GARDEN CITY 3,GARDEN CITY 3 1,Far West,345,1.04354,360.022,29.65,,,,3726,,,0,0,1,PQ,0,0,0,2,23
120456,28.9276,-99.0919,4,PEARSALL 6,PEARSALL 6 10,South,13.8,1.04036,14.357,12.37,,,13.27,1253,-5.33,,0,0,1,PQ (Gens at Var Limit),0,0,0.0013,1,13
150110,33.5367,-98.0513,2,BELLEVUE 1,BELLEVUE 1 1,North,138,1.04236,143.846,4.5,,,,1938,,,0,0,1,PQ,0,0,0,1,16
180108,28.8296,-100.5522,4,QUEMADO 5,QUEMADO 5 2,South,13.8,1.04744,14.455,15.99,,,,2984,,,0,0,1,PQ,0,0,0,1,19
120003,29.2708,-100.236,3,BRACKETTVILLE 1,BRACKETTVILLE 1 1,West,138,1.04268,143.89,18.92,,,,884,,,0,0,1,PQ,0,0,0,1,13
111102,29.6489,-95.1775,7,PASADENA 2,PASADENA 2 3,Coast,13.8,1.01719,14.037,-26.56,,,,778,,,0,0,1,PQ,0,0,0,1,12
120442,29.2567,-98.3825,6,ELMENDORF 11,ELMENDORF 11 3,South Central,22,1.04,22.88,12.5,,,56.47,1252,-0.7,,0,0,1,PV,0.01,0,0.0095,1,13
111198,29.9418,-95.5306,7,CYPRESS 54,CYPRESS 54 10,Coast,24,1.04,24.96,-14.3,,,49.17,830,5.02,,0,0,1,PV,0,0,0.0004,1,12
150272,32.9063,-97.3005,5,KELLER 10,KELLER 10 1,North Central,138,1.0214,140.954,-21.51,,,,2059,,,0,0,1,PQ,0,0,0,1,16
170281,32.9778,-96.7127,5,RICHARDSON 8,RICHARDSON 8 1,North Central,138,1.02213,141.054,-27.96,,,,2660,,,0,0,1,PQ,0,0,0,1,18
120526,29.4345,-98.6177,6,LACKLAND A F B 24,LACKLAND A F B 24 2,South Central,13.8,1.01007,13.939,0.88,,,,1275,,,0,0,1,PQ,0,0,0,1,13
220175,32.2404,-101.4736,1,BIG SPRING 10,BIG SPRING 10 1,Far West,138,1.03022,142.171,26.71,,,,3713,,0,0,0,1,PQ,0,0,0,2,23
160274,27.1197,-97.5499,4,RIVIERA 5,RIVIERA 5 1,South,138,1.042,143.796,35.17,,,,2422,,,0,0,1,PQ (Remotely Regulated),0,0,0,1,17
210263,31.2599,-97.4179,5,MOODY 3,MOODY 3 1,North Central,138,1.03272,142.515,-2.41,,,,3526,,,0,0,1,PQ,0,0,0,2,22
160196,28.8947,-97.135,7,NURSERY 3,NURSERY 3 1,Coast,345,1.0401,358.833,13.15,,,,2403,,,0,0,1,PQ,0,0,0,1,17
110968,30.1134,-95.7682,7,HOCKLEY 6,HOCKLEY 6 3,Coast,13.8,1.02131,14.094,-21.38,,,,693,,,0,0,1,PQ,0,0,0,1,12
110928,30.4667,-95.5408,7,WILLIS 6,WILLIS 6 1,Coast,345,1.02892,354.976,-15.12,,,,673,,,0,0,1,PQ,0,0,0,1,12
270198,29.5376,-97.9321,6,SEGUIN 8,SEGUIN 8 2,South Central,13.8,1.03004,14.214,-4.55,,,,4888,,,0,0,1,PQ,0,0,0,2,28
140213,30.1528,-97.8426,6,MANCHACA 7,MANCHACA 7 1,South Central,345,1.03968,358.69,1.62,,,,1748,,223.39,0,0,1,PQ,0,0,0,1,15
250349,31.9399,-94.9898,8,REKLAW 4,REKLAW 4 5,East,13.8,1.04,14.352,-0.02,,,,4552,,,0,0,1,PQ,0,0,0,2,26
240019,30.9,-100.701,3,ELDORADO 3,ELDORADO 3 1,West,138,1.04559,144.291,21.55,,,,4016,,,0,0,1,PQ,0,0,0,2,25
130133,32.9258,-96.9314,5,CARROLLTON 1,CARROLLTON 1 1,North Central,138,1.01699,140.344,-31,,,,1383,,,0,0,1,PQ,0,0,0,1,14
260218,32.9192,-96.9894,5,COPPELL 11,COPPELL 11 5,North Central,13.8,1.00825,13.914,-28.65,,,,4716,,,0,0,1,PQ,0,0,0,2,27
220250,31.8435,-102.8683,1,KERMIT 2,KERMIT 2 3,Far West,13.8,1.04,14.352,40.78,,,215.66,3740,13.01,,0,0,1,PV,0,0,0.0038,2,23
110985,30.1293,-95.4063,7,SPRING 20,SPRING 20 4,Coast,1,0.99174,0.992,-24.89,,,,700,,,0,0,1,PQ,0,0,0,1,12
140353,30.1479,-97.2714,6,BASTROP 6,BASTROP 6 1,South Central,345,1.039,358.455,3.92,,,,1819,,,0,0,1,PQ (Remotely Regulated),0,0,0,1,15
110528,30.061,-95.6072,7,TOMBALL 20,TOMBALL 20 1,Coast,138,1.00515,138.711,-20.75,,,,364,,,0,0,1,PQ,0,0,0,1,12
240306,31.1125,-100.0281,3,EDEN 2,EDEN 2 2,West,138,1.0486,144.707,18.88,,,,4218,,,0,0,1,PQ,0,0,0,2,25
150477,32.3342,-97.7317,5,RAINBOW 4,RAINBOW 4 3,North Central,13.8,1.04,14.352,-2.35,,,183.31,2192,-14.12,,0,0,1,PV,0,0,0.0022,1,16
190133,35.2053,-101.4342,2,PANHANDLE 5,PANHANDLE 5 1,North,138,1.04271,143.894,52.7,,,,3109,,,0,0,1,PQ,0,0,0,1,20
110964,30.0996,-95.6438,7,TOMBALL 23,TOMBALL 23 4,Coast,1,1.00319,1.003,-22.04,,,,691,,,0,0,1,PQ,0,0,0,1,12
110963,30.0996,-95.6438,7,TOMBALL 23,TOMBALL 23 3,Coast,22,1.00319,22.07,-22.04,,,,691,,,0,0,1,PQ,0,0,0,1,12
160283,27.8322,-97.4403,4,CORPUS CHRISTI 32,CORPUS CHRISTI 32 2,South,13.8,1.02194,14.103,20.65,,,0,2425,0,,0,0,1,PQ,0,0,0,1,17
111416,29.5624,-95.0893,7,WEBSTER 10,WEBSTER 10 4,Coast,1,1.00292,1.003,-27.06,,,,881,,,0,0,1,PQ,0,0,0,1,12
110030,29.2996,-96.1336,7,WHARTON 1,WHARTON 1 2,Coast,13.8,1.02792,14.185,-8.72,,,,8,,,0,0,1,PQ,0,0,0,1,12
220119,31.5839,-102.9633,1,WICKETT 1,WICKETT 1 1,Far West,345,1.03955,358.646,38.63,,,,3699,,-50.34,0,0,1,PQ,0,0,0,2,23
111403,29.6473,-95.4515,7,BELLAIRE 43,BELLAIRE 43 1,Coast,138,1.02,140.76,-23.08,,,,876,,,0,0,1,PQ (Remotely Regulated),0,0,0,1,12
160004,26.9571,-97.7889,4,ARMSTRONG 1,ARMSTRONG 1 1,South,138,1.04677,144.454,31.09,,,,2220,,,0,0,1,PQ,0,0,0,1,17
110480,29.5461,-95.2163,7,FRIENDSWOOD 8,FRIENDSWOOD 8 1,Coast,138,1.00729,139.006,-25.21,,,,328,,,0,0,1,PQ,0,0,0,1,12
190181,34.0604,-101.1876,2,FLOYDADA 2,FLOYDADA 2 4,North,1,1.04065,1.041,35.68,,,,3127,,,0,0,1,PQ,0,0,0,1,20
150500,33.4931,-98.5819,2,WINDTHORST 2,WINDTHORST 2 1,North,345,1.04146,359.305,6.87,,,,2199,,,0,0,1,PQ,0,0,0,1,16
230283,30.5924,-95.9178,8,SHIRO 3,SHIRO 3 1,East,345,1.04,358.8,-8,,,,3997,,,0,0,1,PQ (Remotely Regulated),0,0,0,2,24
220170,31.9915,-101.3026,1,FORSAN 4,FORSAN 4 1,Far West,138,1.04002,143.522,27.99,,,,3711,,,0,0,1,PQ,0,0,0,2,23
210247,30.816,-97.619,5,JARRELL 3,JARRELL 3 1,North Central,138,1.02519,141.476,-5.26,,,,3515,,,0,0,1,PQ,0,0,0,2,22
170540,33.6968,-95.5577,2,PARIS 6,PARIS 6 3,North,13.8,1.04,14.352,-14.84,,,37.05,2868,-3.76,,0,0,1,PV,0,0,0.0048,1,18
160194,28.7883,-97.01,7,VICTORIA 10,VICTORIA 10 3,Coast,18,1.04,18.72,13.83,,,112.6,2402,2.67,,0,0,1,PV,0,0,0.0023,1,17
150454,33.8625,-98.5894,2,WICHITA FALLS 11,WICHITA FALLS 11 6,North,13.8,1.03817,14.327,7.32,,,24.21,2188,18.68,,0,0,1,PQ (Gens at Var Limit),0,0,0.0024,1,16
150266,32.9422,-97.2935,5,KELLER 6,KELLER 6 2,North Central,138,1.02504,141.456,-20.66,,,,2055,,,0,0,1,PQ,0,0,0,1,16
180125,26.3806,-98.8183,4,GRULLA 2,GRULLA 2 2,South,138,1.04286,143.915,31.6,,,,2990,,,0,0,1,PQ,0,0,0,1,19
240031,29.3703,-100.906,4,LAUGHLIN A F B 6,LAUGHLIN A F B 6 2,South,13.8,1.04906,14.477,18.37,,,,4026,,,0,0,1,PQ,0,0,0,2,25
230279,31.092,-96.695,8,BREMOND 4,BREMOND 4 3,East,13.8,1.04023,14.355,8.15,,,,3996,,,0,0,1,PQ,0,0,0,2,24
111226,29.8247,-94.9197,7,MONT BELVIEU 4,MONT BELVIEU 4 3,Coast,13.8,1.00675,13.893,-23.34,,,,835,,,0,0,1,PQ,0,0,0,1,12
150438,32.6581,-98.3103,5,GORDON 3,GORDON 3 5,North Central,18,1.04106,18.739,2.36,,,0,2185,0,,0,0,1,PQ,0,0,0,1,16
250361,32.0178,-94.6197,8,LONG BRANCH 3,LONG BRANCH 3 1,East,345,1.03965,358.679,3.08,,,,4555,,,0,0,1,PQ (Remotely Regulated at Var Limit),0,0,0,2,26
220014,31.5937,-103.821,1,PECOS 2,PECOS 2 1,Far West,138,1.04232,143.84,42.56,,,,3595,,-4.24,0,0,1,PQ,0,0,0,2,23
111344,29.7029,-95.0718,7,LA PORTE 10,LA PORTE 10 3,Coast,13.8,1.04,14.352,-21.63,,,49.9,860,12.34,,0,0,1,PV,0,0,0.0048,1,12
260111,33.014,-97.0376,5,LEWISVILLE 6,LEWISVILLE 6 4,North Central,1,1.01544,1.015,-31.95,,,,4644,,,0,0,1,PQ,0,0,0,2,27
250368,31.8908,-96.1131,8,FAIRFIELD 5,FAIRFIELD 5 3,East,18,1.04111,18.74,-3.24,,,78.45,4556,0.08,,0,0,1,PQ (Remote Reg Secondary),0,0,0.0013,2,26
140093,30.2157,-97.6922,6,AUSTIN 27,AUSTIN 27 1,South Central,138,1.03573,142.931,-4.65,,,,1657,,52.14,0,0,1,PQ,0,0,0,1,15
210318,30.7507,-98.4176,3,BUCHANAN DAM 2,BUCHANAN DAM 2 2,West,138,1.03673,143.068,1.02,,,,3571,,,0,0,1,PQ,0,0,0,2,22
150444,32.4031,-97.7006,5,GRANBURY 10,GRANBURY 10 2,North Central,138,1.0372,143.134,-9.25,,,,2187,,,0,0,1,PQ,0,0,0,1,16
111216,28.795,-96.0481,7,ELMATON 3,ELMATON 3 1,Coast,345,1.039,358.455,-0.21,,,,832,,,0,0,1,PQ (Remotely Regulated),0,0,0,1,12
120418,29.6344,-98.3096,6,UNIVERSAL CITY 14,UNIVERSAL CITY 14 1,South Central,138,1.00829,139.144,1.59,,,,1237,,,0,0,1,PQ,0,0,0,1,13
110561,29.1307,-95.6308,7,WEST COLUMBIA 1,WEST COLUMBIA 1 1,Coast,138,1.02398,141.309,-14.79,,,,393,,,0,0,1,PQ,0,0,0,1,12
110007,29.2786,-95.9966,7,LANE CITY 1,LANE CITY 1 3,Coast,13.8,1.02186,14.102,-11.38,,,,2,,,0,0,1,PQ,0,0,0,1,12
240012,30.5627,-99.914,3,JUNCTION 2,JUNCTION 2 1,West,345,1.04694,361.193,15.27,,,,4012,,,0,0,1,PQ,0,0,0,2,25
150289,32.8208,-97.43,5,NAVAL AIR STATION_ JRB 5,NAVAL AIR STATION_ JRB 5 1,North Central,138,1.01156,139.595,-18.5,,,,2072,,,0,0,1,PQ,0,0,0,1,16
230260,31.422,-96.2525,8,DONIE 3,DONIE 3 4,East,18,1.03913,18.704,17.71,,,716.84,3991,19.16,,0,0,1,PQ (Remote Reg Secondary),0,0,0.0013,2,24
110008,29.2786,-95.9966,7,LANE CITY 1,LANE CITY 1 4,Coast,1,1.02186,1.022,-11.38,,,,2,,,0,0,1,PQ,0,0,0,1,12
140386,30.22,-97.7088,6,AUSTIN 60,AUSTIN 60 3,South Central,18,1.01721,18.31,-8.54,,,,1828,,,0,0,1,PQ,0,0,0,1,15
120445,29.2567,-98.3825,6,ELMENDORF 11,ELMENDORF 11 6,South Central,13.8,1.04,14.352,13.52,,,156.57,1252,-0.28,,0,0,1,PV,0,0,0.0035,1,13
110088,28.9922,-95.8483,7,BAY CITY 1,BAY CITY 1 4,Coast,1,1.02839,1.028,-9.32,,,,22,,,0,0,1,PQ,0,0,0,1,12
110953,30.191,-95.6463,7,MAGNOLIA 7,MAGNOLIA 7 1,Coast,138,1.0197,140.718,-21.22,,,,688,,,0,0,1,PQ,0,0,0,1,12
