,Bus ID,lat,lng,Zone,Bus Name,Sub Name,Area,BaseKV,PU Volt,Volt (kV),Angle (Deg),MW Load,Load Mvar,Gen MW,Sub Num,Gen Mvar,Switched Shunts Mvar,Act G Shunt MW,Act B Shunt Mvar,Zone Num,Bus Type,Mismatch MW,Mismatch Mvar,Mismatch MVA,Bus Area,Sub Area
5141,120336,29.3631,-98.4249,6,SAN_ANTONIO_35,SAN_ANTONIO_35_1,South_Central,138.0,1.02484,141.42700000000002,4.6,0.0,,,1179,,,0,0,1,PQ,0.0,0,0.0,1,13
5142,160302,27.9551,-97.3002,4,GREGORY_4,GREGORY_4_1,South,138.0,1.038,143.244,24.01,0.0,,,2432,,,0,0,1,PQ (Remotely Regulated),0.0,0,0.0,1,17
5143,240259,31.951999999999998,-101.0189,3,STERLING_CITY_2,STERLING_CITY_2_3,West,18.0,1.04,18.72,28.47,0.0,,160.45,4202,-28.88,,0,0,1,PV,0.0,0,0.0018,2,25
5144,111362,29.2878,-96.0683,7,WHARTON_3,WHARTON_3_1,Coast,345.0,1.0399,358.76599999999996,-6.57,0.0,,,864,,153.26,0,0,1,PQ,0.0,0,0.0,1,12
5145,190204,34.1705,-99.5634,2,CHILLICOTHE_3,CHILLICOTHE_3_1,North,345.0,1.03859,358.31300000000005,23.13,0.0,,,3136,,,0,0,1,PQ (Remotely Regulated at Var Limit),0.0,0,0.0,1,20
5146,110873,29.9057,-95.04899999999999,7,CROSBY_5,CROSBY_5_1,Coast,138.0,1.0177,140.442,-24.12,0.0,,,638,,,0,0,1,PQ,0.0,0,0.0,1,12
5147,210150,31.5502,-97.1587,5,WACO_9,WACO_9_4,North_Central,1.0,1.03633,1.036,-3.85,0.0,,,3438,,,0,0,1,PQ,0.0,0,0.0,2,22
5148,150538,32.0788,-97.7685,5,WALNUT_SPRINGS_3,WALNUT_SPRINGS_3_2,North_Central,13.8,1.03444,14.275,-7.6,0.0,,,2212,,,0,0,1,PQ,0.0,0,0.0,1,16
5149,270213,29.7807,-97.9894,6,SAN_MARCOS_7,SAN_MARCOS_7_3,South_Central,13.8,1.037,14.311,4.51,0.0,,0.0,4892,0.0,,0,0,1,PQ,0.0,0,0.0,2,28
5150,260042,32.705,-97.0629,5,GRAND_PRAIRIE_11,GRAND_PRAIRIE_11_1,North_Central,138.0,1.01021,139.409,-22.64,0.0,,,4593,,,0,0,1,PQ,0.0,0,0.0,2,27
5151,240016,30.0729,-100.194,3,ROCKSPRINGS_2,ROCKSPRINGS_2_1,West,138.0,1.0520399999999999,145.18200000000002,15.64,0.0,,,4013,,,0,0,1,PQ,0.0,0,0.0,2,25
5152,190176,34.0383,-102.6652,1,ENOCHS_1,ENOCHS_1_1,Far_West,138.0,1.0400200000000002,143.52200000000002,52.9,0.0,,,3126,,-32.68,0,0,1,PQ,0.0,0,0.0,1,20
5153,150196,32.4713,-97.3858,5,JOSHUA_6,JOSHUA_6_4,North_Central,1.0,1.02152,1.022,-13.78,0.0,,,2001,,,0,0,1,PQ,0.0,0,0.0,1,16
5154,120330,29.3209,-98.4176,6,ELMENDORF_8,ELMENDORF_8_1,South_Central,138.0,1.02811,141.88,5.37,0.0,,,1174,,,0,0,1,PQ,0.0,0,0.0,1,13
5155,110435,29.5703,-95.1227,7,WEBSTER_1,WEBSTER_1_4,Coast,1.0,1.00816,1.008,-25.77,0.0,,,293,,,0,0,1,PQ,0.0,0,0.0,1,12
5156,160288,26.9417,-97.6425,4,ARMSTRONG_4,ARMSTRONG_4_2,South,13.8,1.03334,14.26,36.58,0.0,,173.39,2427,-37.31,,0,0,1,PV (Remote Reg Primary),0.0,0,0.0024,1,17
5157,120328,29.4018,-98.405,6,SAN_ANTONIO_32,SAN_ANTONIO_32_1,South_Central,138.0,1.02494,141.442,4.31,0.0,,,1173,,,0,0,1,PQ,0.0,0,0.0,1,13
5158,150486,33.101,-97.9574,5,PERRIN_2,PERRIN_2_8,North_Central,13.8,1.04,14.352,-1.23,0.0,,128.81,2193,-9.4,,0,0,1,PV,0.0,0,0.0024,1,16
5159,111406,29.7408,-96.1599,7,SEALY_5,SEALY_5_2,Coast,13.8,1.03417,14.272,-16.38,0.0,,,877,,,0,0,1,PQ,0.0,0,0.0,1,12
5160,240195,32.3359,-100.9156,3,COLORADO_CITY_3,COLORADO_CITY_3_2,West,18.0,1.04705,18.847,27.49,0.0,,0.0,4181,0.0,,0,0,1,PQ,0.0,0,0.0,2,25
5161,120326,29.3712,-98.4601,6,SAN_ANTONIO_31,SAN_ANTONIO_31_1,South_Central,138.0,1.02518,141.474,4.74,0.0,,,1172,,,0,0,1,PQ,0.0,0,0.0,1,13
5162,110796,29.7123,-95.2876,7,GALENA_PARK_12,GALENA_PARK_12_1,Coast,138.0,1.02091,140.886,-24.14,0.0,,,580,,,0,0,1,PQ,0.0,0,0.0,1,12
5163,240198,32.3359,-100.9156,3,COLORADO_CITY_3,COLORADO_CITY_3_5,West,13.8,1.04705,14.449000000000002,27.49,0.0,,0.0,4181,0.0,,0,0,1,PQ,0.0,0,0.0,2,25
5164,110434,29.5703,-95.1227,7,WEBSTER_1,WEBSTER_1_3,Coast,18.0,1.00816,18.147000000000002,-25.77,0.0,,,293,,,0,0,1,PQ,0.0,0,0.0,1,12
5165,150482,33.101,-97.9574,5,PERRIN_2,PERRIN_2_4,North_Central,13.8,1.0233299999999999,14.122,0.05,0.0,,250.59,2193,-72.97,,0,0,1,PQ (Gens at Var Limit),0.0,0,0.0025,1,16
5166,220216,31.7272,-101.58200000000001,1,GARDEN_CITY_4,GARDEN_CITY_4_2,Far_West,18.0,1.0419100000000001,18.754,32.55,0.0,,169.68,3727,-6.26,,0,0,1,PV (Remote Reg Primary),0.0,0,0.0017,2,23
5167,240268,32.7181,-100.7933,3,HERMLEIGH_3,HERMLEIGH_3_2,West,138.0,1.0404200000000001,143.578,28.66,0.0,,,4204,,,0,0,1,PQ,0.0,0,0.0,2,25
5168,140304,30.3034,-97.6128,6,MANOR_7,MANOR_7_2,South_Central,13.8,1.04,14.352,2.86,0.0,,44.86,1809,-0.48,,0,0,1,PV,0.0,0,0.0035,1,15
5169,110868,29.8533,-95.1033,7,HIGHLANDS_4,HIGHLANDS_4_1,Coast,138.0,1.02099,140.89700000000002,-23.95,0.0,,,634,,,0,0,1,PQ,0.0,0,0.0,1,12
5170,120321,29.5049,-98.6863,6,HELOTES_15,HELOTES_15_1,South_Central,138.0,1.0238399999999999,141.29,1.29,0.0,,,1168,,,0,0,1,PQ,0.0,0,0.0,1,13
5171,230259,31.421999999999997,-96.2525,8,DONIE_3,DONIE_3_3,East,13.8,1.03975,14.349,16.4,0.0,,740.13,3991,19.16,,0,0,1,PV (Remote Reg Primary),0.0,0,0.002,2,24
5172,240270,32.7684,-99.4228,5,LUEDERS_2,LUEDERS_2_1,North_Central,345.0,1.0405,358.973,13.76,0.0,,,4205,,,0,0,1,PQ,0.0,0,0.0,2,25
5173,120319,29.5257,-98.6532,6,HELOTES_14,HELOTES_14_1,South_Central,138.0,1.03116,142.3,0.35,0.0,,,1167,,148.97,0,0,1,PQ,0.0,0,0.0,1,13
5174,110357,30.3351,-95.2915,7,CONROE_4,CONROE_4_1,Coast,138.0,1.03229,142.45600000000002,-22.26,0.0,,,238,,,0,0,1,PQ,0.0,0,0.0,1,12
5175,111137,29.4836,-95.3921,7,MANVEL_5,MANVEL_5_1,Coast,138.0,0.9969299999999999,137.577,-22.71,0.0,,,804,,,0,0,1,PQ,0.0,0,0.0,1,12
5176,110866,29.9279,-95.1603,7,CROSBY_1,CROSBY_1_1,Coast,138.0,1.02049,140.828,-23.92,0.0,,,633,,,0,0,1,PQ,0.0,0,0.0,1,12
5177,120317,29.5631,-98.6502,6,HELOTES_13,HELOTES_13_1,South_Central,138.0,1.02819,141.89,-0.08,0.0,,,1166,,,0,0,1,PQ,0.0,0,0.0,1,13
5178,270140,29.9951,-98.0907,6,WIMBERLEY_2,WIMBERLEY_2_1,South_Central,138.0,1.01282,139.77,-4.39,0.0,,,4849,,,0,0,1,PQ,0.0,0,0.0,2,28
5179,110432,29.5703,-95.1227,7,WEBSTER_1,WEBSTER_1_1,Coast,138.0,1.0105600000000001,139.457,-24.39,0.0,,,293,,,0,0,1,PQ,0.0,0,0.0,1,12
5180,120315,29.5336,-98.695,6,HELOTES_12,HELOTES_12_1,South_Central,138.0,1.0270700000000001,141.735,1.13,0.0,,,1165,,,0,0,1,PQ,0.0,0,0.0,1,13
5181,110108,28.6712,-95.9678,7,MATAGORDA_2,MATAGORDA_2_4,Coast,1.0,1.02797,1.028,-3.33,0.0,,,27,,,0,0,1,PQ,0.0,0,0.0,1,12
5182,230285,30.5924,-95.9178,8,SHIRO_3,SHIRO_3_3,East,13.8,1.04,14.352,-6.42,0.0,,95.26,3997,0.16,,0,0,1,PV,0.0,0,0.0026,2,24
5183,160204,27.6065,-97.3117,4,CORPUS_CHRISTI_28,CORPUS_CHRISTI_28_2,South,138.0,1.03149,142.346,23.27,0.0,,,2404,,,0,0,1,PQ,0.0,0,0.0,1,17
5184,150554,32.05,-97.35,5,BLUM_2,BLUM_2_2,North_Central,18.0,1.0302,18.544,-10.58,0.0,,8.54,2216,3.42,,0,0,1,PQ (Gens at Var Limit),0.0,0,0.0,1,16
5185,140319,30.5553,-98.2576,6,MARBLE_FALLS_7,MARBLE_FALLS_7_4,South_Central,1.0,1.0353,1.035,1.44,0.0,,,1812,,,0,0,1,PQ,0.0,0,0.0,1,15
5186,110775,29.6956,-95.37700000000001,7,HOUSTON_25,HOUSTON_25_4,Coast,1.0,1.01424,1.014,-25.54,0.0,,,563,,,0,0,1,PQ,0.0,0,0.0,1,12
5187,120314,29.5098,-98.6151,6,SAN_ANTONIO_28,SAN_ANTONIO_28_4,South_Central,1.0,1.02025,1.02,-0.63,0.0,,,1164,,,0,0,1,PQ,0.0,0,0.0,1,13
5188,120313,29.5098,-98.6151,6,SAN_ANTONIO_28,SAN_ANTONIO_28_3,South_Central,13.8,1.02025,14.079,-0.63,0.0,,,1164,,,0,0,1,PQ,0.0,0,0.0,1,13
5189,140285,30.4964,-97.6819,6,ROUND_ROCK_13,ROUND_ROCK_13_3,South_Central,13.8,0.99324,13.707,-7.09,0.0,,,1795,,,0,0,1,PQ,0.0,0,0.0,1,15
5190,170088,33.0394,-96.8288,5,ADDISON_10,ADDISON_10_1,North_Central,138.0,1.0141200000000001,139.94899999999998,-29.99,0.0,,,2518,,,0,0,1,PQ,0.0,0,0.0,1,18
5191,120311,29.5098,-98.6151,6,SAN_ANTONIO_28,SAN_ANTONIO_28_1,South_Central,138.0,1.02702,141.72899999999998,-0.18,0.0,,,1164,,,0,0,1,PQ,0.0,0,0.0,1,13
5192,160298,28.6958,-96.9454,7,BLOOMINGTON_5,BLOOMINGTON_5_3,Coast,13.8,1.04,14.352,10.73,0.0,,23.43,2430,2.88,,0,0,1,PV,0.0,0,0.0008,1,17
5193,111147,29.7608,-95.6209,7,KATY_86,KATY_86_1,Coast,138.0,1.0117399999999999,139.62,-22.16,0.0,,,809,,,0,0,1,PQ,0.0,0,0.0,1,12
5194,220130,32.2732,-101.4224,1,BIG_SPRING_8,BIG_SPRING_8_3,Far_West,13.8,1.03944,14.344000000000001,28.52,0.0,,,3700,,,0,0,1,PQ,0.0,0,0.0,2,23
5195,120309,29.4871,-98.6709,6,LACKLAND_A_F_B_12,LACKLAND_A_F_B_12_1,South_Central,138.0,1.0158,140.18,3.18,0.0,,,1163,,,0,0,1,PQ,0.0,0,0.0,1,13
5196,240135,31.9254,-100.61399999999999,3,ROBERT_LEE_2,ROBERT_LEE_2_1,West,138.0,1.04244,143.857,21.21,0.0,,,4128,,,0,0,1,PQ,0.0,0,0.0,2,25
5197,230267,31.1803,-96.4866,8,FRANKLIN_6,FRANKLIN_6_1,East,345.0,1.041,359.145,11.07,0.0,,,3994,,,0,0,1,PQ (Remotely Regulated),0.0,0,0.0,2,24
5198,150173,32.3495,-97.3948,5,CLEBURNE_4,CLEBURNE_4_1,North_Central,138.0,1.01688,140.329,-14.06,0.0,,,1985,,,0,0,1,PQ,0.0,0,0.0,1,16
5199,240295,31.3603,-99.5514,3,DOOLE_1,DOOLE_1_1,West,138.0,1.0409,143.645,14.35,0.0,,,4214,,,0,0,1,PQ,0.0,0,0.0,2,25
5200,190177,34.0383,-102.6652,1,ENOCHS_1,ENOCHS_1_2,Far_West,13.8,1.04,14.352,53.46,0.0,,128.01,3126,-0.25,,0,0,1,PV,0.0,0,0.0035,1,20
5201,111072,30.0134,-95.3067,7,HUMBLE_12,HUMBLE_12_1,Coast,138.0,1.01225,139.69,-23.78,0.0,,,756,,,0,0,1,PQ,0.0,0,0.0,1,12
5202,110860,30.3539,-95.6035,7,MONTGOMERY_1,MONTGOMERY_1_1,Coast,138.0,1.02581,141.562,-17.97,0.0,,,628,,,0,0,1,PQ,0.0,0,0.0,1,12
5203,210328,31.8595,-97.3586,5,WHITNEY_5,WHITNEY_5_3,North_Central,13.8,1.04,14.352,3.06,0.0,,121.97,3574,-5.34,,0,0,1,PV,0.0,0,0.0005,2,22
5204,110541,29.6768,-95.1204,7,DEER_PARK_5,DEER_PARK_5_1,Coast,138.0,1.02788,141.84799999999998,-23.78,0.0,,,375,,,0,0,1,PQ,0.0,0,0.0,1,12
5205,210195,31.6608,-96.9887,5,AXTELL_2,AXTELL_2_1,North_Central,138.0,1.03101,142.28,-1.8,0.0,,,3471,,,0,0,1,PQ,0.0,0,0.0,2,22
5206,111252,29.7314,-95.0839,7,DEER_PARK_12,DEER_PARK_12_3,Coast,13.8,1.04,14.352,-21.91,0.0,,41.15,840,15.36,,0,0,1,PV,0.0,0,0.001,1,12
5207,170530,33.1708,-96.1264,5,GREENVILLE_8,GREENVILLE_8_5,North_Central,13.8,1.04,14.352,-16.65,0.0,,35.37,2865,0.91,,0,0,1,PV,0.0,0,0.0024,1,18
5208,111205,29.9418,-95.5306,7,CYPRESS_54,CYPRESS_54_17,Coast,13.8,1.04,14.352,-14.78,0.0,,45.14,830,7.16,,0,0,1,PV,0.0,0,0.0049,1,12
5209,120508,29.4792,-98.2972,6,CONVERSE_11,CONVERSE_11_1,South_Central,69.0,1.01444,69.997,-0.2,0.0,,,1268,,,0,0,1,PQ,0.0,0,0.0,1,13
5210,240266,32.1982,-100.2686,3,BLACKWELL_2,BLACKWELL_2_5,West,13.8,1.04,14.352,24.76,0.0,,146.21,4203,-9.31,,0,0,1,PV,0.0,0,0.0049,2,25
5211,170259,33.0805,-96.7198,5,PLANO_15,PLANO_15_3,North_Central,13.8,1.00889,13.923,-27.64,0.0,,,2641,,,0,0,1,PQ,0.0,0,0.0,1,18
5212,150464,33.1958,-97.8025,5,BRIDGEPORT_4,BRIDGEPORT_4_1,North_Central,345.0,1.0395,358.626,-5.13,0.0,,,2191,,,0,0,1,PQ,0.0,0,0.0,1,16
5213,240003,30.8342,-99.70200000000001,3,HEXT_1,HEXT_1_1,West,138.0,1.03926,143.418,13.82,0.0,,,4003,,,0,0,1,PQ,0.0,0,0.0,2,25
5214,220162,31.8414,-102.315,1,ODESSA_19,ODESSA_19_3,Far_West,13.8,1.04,14.352,34.94,0.0,,84.62,3709,0.74,,0,0,1,PV,0.0,0,0.0035,2,23
5215,110079,29.0511,-96.1936,7,DANEVANG_2,DANEVANG_2_3,Coast,18.0,1.02176,18.392,-8.02,0.0,,,20,,,0,0,1,PQ,0.0,0,0.0,1,12
5216,111223,29.2294,-95.1952,7,LIVERPOOL_4,LIVERPOOL_4_2,Coast,13.8,1.01322,13.982000000000001,-20.67,0.0,,0.0,834,0.0,,0,0,1,PQ,0.0,0,0.0,1,12
5217,111035,29.9641,-95.5694,7,CYPRESS_45,CYPRESS_45_1,Coast,345.0,1.03826,358.199,-16.19,0.0,,,735,,277.53,0,0,1,PQ,0.0,0,0.0,1,12
5218,111409,29.5376,-95.9695,7,ORCHARD_2,ORCHARD_2_1,Coast,138.0,1.02397,141.308,-17.6,0.0,,,879,,,0,0,1,PQ,0.0,0,0.0,1,12
5219,210325,31.8695,-97.3667,5,WHITNEY_4,WHITNEY_4_3,North_Central,20.0,1.04,20.8,2.31,0.0,,36.24,3573,-4.07,,0,0,1,PV,0.01,0,0.0098,2,22
5220,111215,29.4829,-95.6311,7,THOMPSONS_6,THOMPSONS_6_9,Coast,18.0,1.0407799999999998,18.734,-7.18,0.0,,145.78,831,3.33,,0,0,1,PQ (Remote Reg Secondary),0.0,0,0.0036,1,12
5221,170276,32.9824,-96.7695,5,RICHARDSON_6,RICHARDSON_6_1,North_Central,138.0,1.01189,139.64,-29.7,0.0,,,2656,,,0,0,1,PQ,0.0,0,0.0,1,18
5222,240286,33.04,-99.5525,2,HASKELL_2,HASKELL_2_1,North,345.0,1.0399200000000002,358.77099999999996,14.13,0.0,,,4211,,,0,0,1,PQ,0.0,0,0.0,2,25
5223,160287,26.9417,-97.6425,4,ARMSTRONG_4,ARMSTRONG_4_1,South,138.0,1.044,144.072,33.73,0.0,,,2427,,,0,0,1,PQ (Remotely Regulated),0.0,0,0.0,1,17
5224,210322,30.7316,-98.3854,3,BUCHANAN_DAM_3,BUCHANAN_DAM_3_2,West,18.0,1.0353299999999999,18.636,0.48,0.0,,0.0,3572,0.0,,0,0,1,PQ,0.0,0,0.0,2,22
5225,250359,32.2606,-94.5706,8,TATUM_4,TATUM_4_3,East,24.0,1.04567,25.096,12.48,0.0,,694.41,4554,69.28,,0,0,1,PQ (Remote Reg Secondary),0.0,0,0.0029,2,26
5226,111351,29.7134,-95.1345,7,DEER_PARK_14,DEER_PARK_14_6,Coast,18.0,1.04,18.72,-14.08,0.0,,146.47,861,12.87,,0,0,1,PV,0.0,0,0.0037,1,12
5227,190173,34.0603,-101.1876,2,FLOYDADA_1,FLOYDADA_1_1,North,138.0,1.0442,144.1,35.44,0.0,,,3125,,,0,0,1,PQ,0.0,0,0.0,1,20
5228,150539,33.2149,-97.2097,5,DENTON_2,DENTON_2_1,North_Central,345.0,1.03746,357.92400000000004,-17.11,0.0,,,2213,,,0,0,1,PQ,0.0,0,0.0,1,16
5229,240291,29.7276,-100.7943,4,DEL_RIO_10,DEL_RIO_10_2,South,13.8,1.04609,14.436,20.56,0.0,,128.79,4212,-46.52,,0,0,1,PQ (Gens at Var Limit),0.0,0,0.0001,2,25
5230,110334,29.7147,-95.4105,7,BELLAIRE_17,BELLAIRE_17_1,Coast,138.0,1.01371,139.892,-25.43,0.0,,,222,,,0,0,1,PQ,0.0,0,0.0,1,12
5231,160271,27.9386,-97.4586,4,PORTLAND_3,PORTLAND_3_1,South,345.0,1.0390700000000002,358.481,24.26,0.0,,,2421,,0.0,0,0,1,PQ,0.0,0,0.0,1,17
5232,110070,29.1101,-95.9264,7,PLEDGER_1,PLEDGER_1_2,Coast,13.8,1.02181,14.100999999999999,-9.69,0.0,,,18,,,0,0,1,PQ,0.0,0,0.0,1,12
5233,110606,29.622,-95.5831,7,STAFFORD_1,STAFFORD_1_1,Coast,138.0,1.0142,139.959,-20.49,0.0,,,425,,,0,0,1,PQ,0.0,0,0.0,1,12
5234,240200,32.3359,-100.9156,3,COLORADO_CITY_3,COLORADO_CITY_3_7,West,22.0,1.04705,23.035,27.49,0.0,,0.0,4181,0.0,,0,0,1,PQ,0.0,0,0.0,2,25
5235,170564,33.5826,-96.6179,2,SHERMAN_5,SHERMAN_5_3,North,18.0,1.0271,18.488,-14.25,0.0,,98.04,2873,-55.81,,0,0,1,PQ (Gens at Var Limit),0.0,0,0.0012,1,18
5236,250257,31.976999999999997,-95.2784,8,JACKSONVILLE_4,JACKSONVILLE_4_1,East,345.0,1.0397299999999998,358.70599999999996,-2.3,0.0,,,4474,,,0,0,1,PQ,0.0,0,0.0,2,26
5237,120268,29.4329,-98.5287,6,SAN_ANTONIO_13,SAN_ANTONIO_13_1,South_Central,138.0,1.0173299999999998,140.391,2.8,0.0,,,1130,,,0,0,1,PQ,0.0,0,0.0,1,13
5238,111412,29.2054,-96.0234,7,LANE_CITY_3,LANE_CITY_3_2,Coast,13.8,1.02275,14.114,-10.36,0.0,,0.0,880,0.0,,0,0,1,PQ,0.0,0,0.0,1,12
5239,200189,26.5223,-97.6911,4,SAN_PERLITA_3,SAN_PERLITA_3_3,South,22.0,1.03329,22.732,36.52,0.0,,196.68,3295,-36.02,,0,0,1,PV (Remote Reg Primary),0.0,0,0.0015,2,21
5240,170190,33.0145,-96.6484,5,SACHSE_6,SACHSE_6_1,North_Central,138.0,1.02504,141.455,-26.43,0.0,,,2594,,,0,0,1,PQ,0.0,0,0.0,1,18
5241,220255,32.4601,-102.6728,1,ANDREWS_3,ANDREWS_3_1,Far_West,138.0,1.03775,143.209,29.38,0.0,,,3742,,,0,0,1,PQ,0.0,0,0.0,2,23
5242,140309,30.3034,-97.6128,6,MANOR_7,MANOR_7_7,South_Central,13.8,1.0195,14.069,4.38,0.0,,181.47,1809,-78.74,,0,0,1,PQ (Remote Reg Secondary),0.0,0,0.005,1,15
5243,270196,29.4682,-97.4919,6,GONZALES_6,GONZALES_6_2,South_Central,13.8,1.04515,14.423,-2.89,0.0,,,4887,,,0,0,1,PQ,0.0,0,0.0,2,28
5244,200180,26.3308,-97.5857,4,HARLINGEN_6,HARLINGEN_6_1,South,138.0,1.037,143.106,31.66,0.0,,,3292,,,0,0,1,PQ (Remotely Regulated),0.0,0,0.0,2,21
5245,140170,30.2023,-98.1045,6,DRIPPING_SPRINGS_3,DRIPPING_SPRINGS_3_1,South_Central,138.0,1.02322,141.204,-2.89,0.0,,,1717,,,0,0,1,PQ,0.0,0,0.0,1,15
5246,250355,32.1246,-96.1013,8,TRINIDAD_5,TRINIDAD_5_4,East,13.8,1.04085,14.364,-6.6,0.0,,,4553,,,0,0,1,PQ,0.0,0,0.0,2,26
5247,140199,30.1969,-97.8189,6,MANCHACA_3,MANCHACA_3_1,South_Central,138.0,1.02377,141.28,-5.56,0.0,,,1739,,,0,0,1,PQ,0.0,0,0.0,1,15
5248,110566,29.0442,-95.5734,7,BRAZORIA_4,BRAZORIA_4_1,Coast,138.0,1.0264799999999998,141.654,-14.33,0.0,,,395,,,0,0,1,PQ,0.0,0,0.0,1,12
5249,111098,29.6487,-95.223,7,SOUTH_HOUSTON_4,SOUTH_HOUSTON_4_1,Coast,138.0,1.0159,140.194,-25.27,0.0,,,777,,,0,0,1,PQ,0.0,0,0.0,1,12
5250,150140,32.6678,-97.2489,5,KENNEDALE_2,KENNEDALE_2_4,North_Central,1.0,1.01524,1.015,-19.58,0.0,,,1962,,,0,0,1,PQ,0.0,0,0.0,1,16
5251,240180,31.4932,-100.45,3,GOODFELLOW_AFB_9,GOODFELLOW_AFB_9_1,West,345.0,1.04829,361.66,23.01,0.0,,,4170,,0.0,0,0,1,PQ,0.0,0,0.0,2,25
5252,220099,31.9905,-102.14200000000001,1,MIDLAND_13,MIDLAND_13_1,Far_West,345.0,1.03787,358.066,31.1,0.0,,,3680,,,0,0,1,PQ,0.0,0,0.0,2,23
5253,140341,30.2099,-97.6129,6,DEL_VALLE_10,DEL_VALLE_10_4,South_Central,13.8,1.04,14.352,4.84,0.0,,81.6,1816,-1.32,,0,0,1,PV,0.0,0,0.0043,1,15
5254,240114,31.8012,-101.166,3,STERLING_CITY_1,STERLING_CITY_1_1,West,138.0,1.04165,143.747,26.12,0.0,,,4107,,,0,0,1,PQ,0.0,0,0.0,2,25
5255,190197,32.8752,-101.209,1,FLUVANNA_4,FLUVANNA_4_1,Far_West,138.0,1.0404,143.576,35.8,0.0,,,3133,,,0,0,1,PQ,0.0,0,0.0,1,20
5256,210348,31.8226,-98.6906,5,COMANCHE_4,COMANCHE_4_2,North_Central,138.0,1.05016,144.922,5.49,0.0,,,3578,,,0,0,1,PQ,0.0,0,0.0,2,22
5257,140289,30.4828,-97.5004,6,HUTTO_3,HUTTO_3_1,South_Central,138.0,1.02187,141.018,-4.53,0.0,,,1798,,,0,0,1,PQ,0.0,0,0.0,1,15
5258,210324,31.8695,-97.3667,5,WHITNEY_4,WHITNEY_4_2,North_Central,138.0,1.03856,143.321,-1.61,0.0,,,3573,,,0,0,1,PQ,0.0,0,0.0,2,22
5259,111167,29.6944,-95.6847,7,SUGAR_LAND_73,SUGAR_LAND_73_1,Coast,138.0,1.0124600000000001,139.72,-21.18,0.0,,,822,,,0,0,1,PQ,0.0,0,0.0,1,12
5260,150481,33.101,-97.9574,5,PERRIN_2,PERRIN_2_3,North_Central,20.0,1.02947,20.589000000000002,-2.25,0.0,,126.16,2193,-78.03,,0,0,1,PQ (Gens at Var Limit),0.0,0,0.004,1,16
5261,260038,32.7474,-97.0354,5,GRAND_PRAIRIE_10,GRAND_PRAIRIE_10_1,North_Central,138.0,1.01288,139.77700000000002,-25.3,0.0,,,4592,,,0,0,1,PQ,0.0,0,0.0,2,27
5262,110854,29.8947,-95.4609,7,HOUSTON_47,HOUSTON_47_1,Coast,138.0,1.0082200000000001,139.134,-24.76,0.0,,,625,,,0,0,1,PQ,0.0,0,0.0,1,12
5263,150119,33.5808,-99.1559,2,SEYMOUR_2,SEYMOUR_2_1,North,138.0,1.0393299999999999,143.428,8.83,0.0,,,1947,,,0,0,1,PQ,0.0,0,0.0,1,16
5264,210276,31.099,-97.3677,5,TEMPLE_5,TEMPLE_5_2,North_Central,138.0,1.02906,142.011,-0.78,0.0,,,3536,,,0,0,1,PQ,0.0,0,0.0,2,22
5265,140351,30.2867,-97.7356,6,AUSTIN_56,AUSTIN_56_3,South_Central,13.8,1.0276399999999999,14.181,-6.14,0.0,,36.23,1818,27.33,,0,0,1,PQ (Gens at Var Limit),0.0,0,0.0017,1,15
5266,240285,32.4376,-100.7444,3,LORAINE_4,LORAINE_4_3,West,13.8,1.04,14.352,29.8,0.0,,64.7,4210,-9.63,,0,0,1,PV,0.0,0,0.0031,2,25
5267,110970,30.1301,-95.6851,7,PINEHURST_4,PINEHURST_4_1,Coast,138.0,1.0087,139.2,-19.36,0.0,,,694,,,0,0,1,PQ,0.0,0,0.0,1,12
5268,111187,29.8222,-95.2194,7,GALENA_PARK_18,GALENA_PARK_18_6,Coast,13.8,1.04,14.352,-22.64,0.0,,55.21,829,28.68,,0,0,1,PV,0.0,0,0.002,1,12
5269,190205,34.1705,-99.5634,2,CHILLICOTHE_3,CHILLICOTHE_3_2,North,138.0,1.03793,143.235,22.94,0.0,,,3136,,,0,0,1,PQ,0.0,0,0.0,1,20
5270,240296,31.3603,-99.5514,3,DOOLE_1,DOOLE_1_2,West,13.8,1.04,14.352,14.85,0.0,,138.02,4214,-14.81,,0,0,1,PV,0.0,0,0.0,2,25
5271,110291,29.1356,-95.0514,7,HITCHCOCK_3,HITCHCOCK_3_1,Coast,138.0,1.01742,140.404,-24.2,0.0,,,189,,,0,0,1,PQ,0.0,0,0.0,1,12
5272,110414,29.7858,-95.1775,7,CHANNELVIEW_3,CHANNELVIEW_3_1,Coast,138.0,1.02292,141.162,-23.79,0.0,,,280,,,0,0,1,PQ,0.0,0,0.0,1,12
5273,190151,35.295,-102.7211,2,ADRIAN_2,ADRIAN_2_1,North,138.0,1.0405,143.588,55.15,0.0,,,3116,,,0,0,1,PQ,0.0,0,0.0,1,20
5274,220239,30.4551,-103.4747,1,MARATHON_2,MARATHON_2_2,Far_West,13.8,1.06502,14.697000000000001,35.07,0.0,,,3736,,,0,0,1,PQ,0.0,0,0.0,2,23
5275,111402,29.8833,-95.1113,7,CROSBY_6,CROSBY_6_2,Coast,18.0,1.03626,18.653,-22.63,0.0,,77.64,875,45.8,,0,0,1,PQ (Gens at Var Limit),0.0,0,0.0038,1,12
